name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
lisboa,2017-08-12 19:00:00,31.2,31.9,17.6,44.2,0.0,0,,0,0,,15.0,311.0,1015.9,50.0,12.7,113.9,0.4,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-12 20:00:00,29.0,28.1,11.3,33.3,0.0,0,,0,0,,18.4,312.0,1015.9,66.9,10.0,7.2,0.0,0.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-12 21:00:00,27.3,26.8,10.3,34.5,0.0,0,,0,0,,21.4,330.0,1016.1,72.9,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-12 22:00:00,25.9,25.9,14.3,48.81,0.0,0,,0,0,,20.8,340.0,1016.6,40.0,12.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-12 23:00:00,25.4,25.4,11.9,42.9,0.0,0,,0,0,,20.3,351.0,1016.8,49.3,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 00:00:00,24.5,24.5,8.7,36.71,0.0,0,,0,0,,17.1,331.0,1016.6,8.6,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 01:00:00,24.5,24.5,18.7,70.19,0.0,0,,0,0,,17.4,329.0,1016.1,30.0,12.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 02:00:00,24.0,24.0,15.1,57.56,0.0,0,,0,0,,14.1,332.0,1015.7,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 03:00:00,23.4,23.4,17.1,67.74,0.0,0,,0,0,,17.1,340.0,1015.3,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 04:00:00,22.4,22.4,13.0,55.1,0.0,0,,0,0,,13.6,349.0,1014.9,30.0,12.7,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 05:00:00,22.3,22.3,14.9,62.9,0.0,0,,0,0,,10.7,340.0,1014.5,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 06:00:00,21.1,21.1,17.1,77.79,0.0,0,,0,0,,1.3,357.0,1014.5,0.0,10.0,0.9,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 07:00:00,20.2,20.2,15.3,73.11,0.0,0,,0,0,,4.4,348.0,1014.5,30.0,12.7,86.8,0.3,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 08:00:00,21.6,21.6,18.0,80.25,0.0,0,,0,0,,7.1,147.0,1014.9,0.0,10.0,275.9,1.0,3.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 09:00:00,22.4,22.4,14.5,60.97,0.0,0,,0,0,31.7,4.1,89.0,1015.3,0.0,10.0,476.6,1.7,5.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 10:00:00,24.5,24.5,18.9,71.0,0.0,0,,0,0,,3.6,40.0,1015.4,9.9,24.5,658.0,2.4,7.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 11:00:00,25.4,25.4,17.3,61.08,0.0,0,,0,0,,6.9,170.0,1015.5,0.6,10.0,802.8,2.9,8.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 12:00:00,27.7,27.9,15.7,48.01,0.0,0,,0,0,,7.6,185.0,1015.2,1.4,10.0,897.8,3.2,9.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 13:00:00,29.2,30.1,18.1,51.12,0.0,0,,0,0,,7.3,205.0,1014.8,0.0,12.7,922.8,3.3,9.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 14:00:00,31.3,34.9,22.0,58.09,0.0,0,,0,0,,10.5,222.0,1014.3,6.2,10.0,899.3,3.2,9.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 15:00:00,31.8,33.0,18.5,45.13,0.0,0,,0,0,,14.1,205.0,1013.9,8.8,10.0,813.5,2.9,8.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 16:00:00,30.9,30.5,15.1,38.51,0.0,0,,0,0,,17.9,240.0,1013.5,40.0,12.7,670.8,2.4,7.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 17:00:00,30.4,31.5,18.6,49.39,0.0,0,,0,0,,20.6,238.0,1013.2,19.2,10.0,488.8,1.8,5.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 18:00:00,30.1,32.9,21.3,59.5,0.0,0,,0,0,,14.6,319.0,1012.8,28.0,10.0,285.0,1.0,3.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 19:00:00,29.5,31.4,20.1,56.73,0.0,0,,0,0,,18.3,321.0,1012.6,30.0,12.7,104.0,0.4,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 20:00:00,28.4,28.1,13.7,40.44,0.0,0,,0,0,,24.6,311.0,1012.9,28.6,10.0,5.9,0.0,0.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 21:00:00,26.9,26.8,12.4,40.67,0.0,0,,0,0,,21.5,321.0,1013.1,24.0,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 22:00:00,25.5,25.5,17.7,62.17,0.0,0,,0,0,,25.1,320.0,1013.5,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-13 23:00:00,24.4,24.4,17.8,66.71,0.0,0,,0,0,,14.6,351.0,1014.2,2.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 00:00:00,22.9,22.9,17.4,71.49,0.0,0,,0,0,,13.8,350.0,1014.2,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 01:00:00,22.3,22.3,13.1,55.98,0.0,0,,0,0,,14.0,37.0,1013.9,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 02:00:00,21.4,21.4,17.3,77.36,0.0,0,,0,0,,14.4,356.0,1013.8,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 03:00:00,20.4,20.4,14.5,68.98,0.0,0,,0,0,,7.7,319.0,1013.5,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 04:00:00,20.9,20.9,14.0,64.52,0.0,0,,0,0,,11.0,338.0,1013.3,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 05:00:00,20.9,20.9,17.0,78.2,0.0,0,,0,0,,8.1,356.0,1012.9,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 06:00:00,19.1,19.1,16.7,85.51,0.0,0,,0,0,,0.7,1.0,1013.2,0.0,10.0,0.7,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 07:00:00,18.4,18.4,14.9,80.09,0.0,0,,0,0,,4.5,295.0,1014.2,23.2,11.6,77.7,0.3,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 08:00:00,19.4,19.4,16.2,81.63,0.0,0,,0,0,,7.7,329.0,1014.6,27.5,10.0,259.3,0.9,3.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 09:00:00,21.3,21.3,18.2,82.46,0.0,0,,0,0,,8.2,329.0,1014.9,27.5,10.0,456.3,1.6,5.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 10:00:00,22.8,22.8,16.6,67.95,0.0,0,,0,0,,4.7,322.0,1014.8,0.5,14.9,642.0,2.3,6.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 11:00:00,25.0,25.0,16.9,60.76,0.0,0,,0,0,,4.7,140.0,1015.1,6.2,10.0,790.5,2.8,8.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 12:00:00,26.5,26.5,17.9,59.03,0.0,0,,0,0,,7.7,150.0,1014.8,17.7,10.0,888.0,3.2,9.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 13:00:00,28.2,29.1,18.1,54.34,0.0,0,,0,0,,10.9,153.0,1014.8,28.7,21.0,936.5,3.4,9.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 14:00:00,29.5,30.3,17.8,49.21,0.0,0,,0,0,,8.0,197.0,1014.4,68.8,10.0,911.0,3.3,9.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 15:00:00,30.0,30.9,18.2,49.07,0.0,0,,0,0,,14.8,304.0,1014.2,75.9,10.0,827.5,3.0,8.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 16:00:00,28.7,31.4,21.6,65.52,0.0,0,,0,0,,14.9,320.0,1014.2,10.0,23.5,690.0,2.5,7.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 17:00:00,27.6,31.8,24.8,84.33,0.0,0,,0,0,,18.4,322.0,1014.3,84.0,10.0,514.0,1.9,5.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 18:00:00,26.2,26.2,21.3,74.61,0.0,0,,0,0,,24.7,321.0,1014.3,79.2,10.0,310.9,1.1,3.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 19:00:00,24.6,24.6,19.6,73.77,0.0,0,,0,0,,24.6,321.0,1014.4,0.0,12.7,120.4,0.4,1.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 20:00:00,22.9,22.9,17.2,70.25,0.0,0,,0,0,,21.7,331.0,1014.8,10.0,10.0,6.5,0.0,0.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 21:00:00,20.5,20.5,16.9,79.84,0.0,0,,0,0,,11.9,339.0,1015.9,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 22:00:00,19.9,19.9,15.5,75.67,0.0,0,,0,0,,11.6,7.0,1016.8,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-14 23:00:00,19.0,19.0,15.0,77.53,0.0,0,,0,0,,11.8,357.0,1017.1,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 00:00:00,21.5,21.5,20.8,95.61,0.0,0,,0,0,,28.0,331.0,1018.5,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 01:00:00,21.0,21.0,17.8,82.34,0.0,0,,0,0,,27.9,332.0,1018.4,10.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 02:00:00,20.5,20.5,17.9,84.99,0.0,0,,0,0,,24.9,341.0,1018.1,27.5,10.0,0.0,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 03:00:00,20.1,20.1,16.7,80.68,0.0,0,,0,0,,21.1,349.0,1017.8,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 04:00:00,20.1,20.1,19.5,96.26,0.0,0,,0,0,,24.4,349.0,1017.6,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 05:00:00,19.9,19.9,16.8,82.61,0.0,0,,0,0,,21.0,348.0,1017.4,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 06:00:00,19.8,19.8,15.7,77.17,0.0,0,,0,0,,20.6,350.0,1017.3,90.0,9.7,0.1,0.0,0.0,,Partially cloudy,partly-cloudy-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 07:00:00,19.5,19.5,18.8,96.04,0.0,0,,0,0,,17.9,350.0,1017.6,32.2,11.3,75.7,0.3,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 08:00:00,20.5,20.5,18.4,87.81,0.0,0,,0,0,,17.5,359.0,1017.7,28.5,10.0,267.3,1.0,3.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 09:00:00,22.8,22.8,20.4,86.24,0.0,0,,0,0,,22.0,321.0,1017.1,28.5,10.0,470.3,1.7,5.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 10:00:00,24.4,24.4,21.8,85.7,0.0,0,,0,0,,27.9,332.0,1017.4,58.0,25.0,653.8,2.4,7.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 11:00:00,25.6,25.6,22.3,81.92,0.0,0,,0,0,,15.1,341.0,1017.5,27.5,10.0,801.8,2.9,8.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 12:00:00,27.6,28.6,18.4,57.09,0.0,0,,0,0,,11.3,5.0,1017.2,46.7,10.0,898.3,3.2,9.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 13:00:00,29.1,32.2,22.1,65.82,0.0,0,,0,0,,17.9,348.0,1016.8,38.0,12.5,935.0,3.4,9.0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 14:00:00,30.9,34.1,21.6,57.58,0.0,0,,0,0,,18.0,338.0,1016.4,30.2,10.0,911.3,3.3,9.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 15:00:00,31.5,35.7,22.6,59.38,0.0,0,,0,0,,15.1,321.0,1016.0,34.6,10.0,828.3,3.0,8.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 16:00:00,30.6,31.3,17.8,46.44,0.0,0,,0,0,,21.8,321.0,1015.4,40.0,12.7,695.5,2.5,7.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 17:00:00,28.5,28.5,15.3,44.63,0.0,0,,0,0,,28.7,320.0,1015.4,19.8,10.0,519.5,1.9,5.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT"
lisboa,2017-08-19 18:00:00,27.6,28.2,16.9,51.98,0.0,0,,0,0,,31.1,320.0,1015.3,3.7,10.0,317.5,1.1,3.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 19:00:00,26.6,26.6,16.9,55.23,0.0,0,,0,0,,28.2,321.0,1015.2,10.0,12.7,117.6,0.4,1.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 20:00:00,25.0,25.0,19.9,73.66,0.0,0,,0,0,,22.0,321.0,1015.4,0.0,10.0,3.8,0.0,0.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 21:00:00,24.8,24.8,17.6,64.14,0.0,0,,0,0,,24.3,340.0,1016.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 22:00:00,24.4,24.4,18.6,70.27,0.0,0,,0,0,,24.1,338.0,1016.3,10.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-19 23:00:00,23.9,23.9,16.9,64.58,0.0,0,,0,0,,20.8,349.0,1016.3,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 00:00:00,24.0,24.0,16.0,60.65,0.0,0,,0,0,,17.3,350.0,1016.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 01:00:00,24.1,24.1,14.9,56.49,0.0,0,,0,0,,14.2,350.0,1015.7,10.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 02:00:00,24.1,24.1,19.1,73.62,0.0,0,,0,0,,10.8,349.0,1015.4,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 03:00:00,23.6,23.6,15.6,60.56,0.0,0,,0,0,,4.1,358.0,1015.1,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 04:00:00,21.6,21.6,16.6,73.59,0.0,0,,0,0,,4.0,60.0,1015.1,10.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 05:00:00,21.5,21.5,17.0,75.85,0.0,0,,0,0,,7.0,50.0,1014.9,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 06:00:00,21.5,21.5,16.9,75.11,0.0,0,,0,0,,7.3,41.0,1014.8,0.0,10.0,0.1,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 07:00:00,21.3,21.3,16.4,73.87,0.0,0,,0,0,,6.8,49.0,1015.3,30.0,12.7,67.2,0.2,1.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 08:00:00,21.9,21.9,17.0,73.31,0.0,0,,0,0,,10.4,43.0,1015.8,0.0,10.0,252.1,0.9,3.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 09:00:00,25.0,25.0,20.2,74.87,0.0,0,,0,0,,17.1,23.0,1016.0,0.0,10.0,454.1,1.6,5.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 10:00:00,28.1,29.6,19.6,60.09,0.0,0,,0,0,,14.3,40.0,1016.0,30.0,24.5,637.5,2.3,6.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 11:00:00,30.0,30.4,17.0,45.55,0.0,0,,0,0,,7.7,33.0,1016.1,0.0,10.0,784.0,2.8,8.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 12:00:00,32.0,35.9,22.2,56.35,0.0,0,,0,0,31.7,7.3,88.0,1016.2,0.0,10.0,879.8,3.2,9.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 13:00:00,33.6,38.9,23.1,54.24,0.0,0,,0,0,,7.5,182.0,1015.8,30.0,12.7,921.3,3.3,9.0,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 14:00:00,32.2,34.7,20.4,49.92,0.0,0,,0,0,,21.1,221.0,1016.1,0.0,10.0,896.0,3.2,9.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 15:00:00,30.7,33.4,21.0,56.32,0.0,0,,0,0,,24.8,213.0,1016.0,0.0,10.0,811.5,2.9,8.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 16:00:00,30.6,35.2,23.3,65.05,0.0,0,,0,0,,25.0,221.0,1015.6,10.0,12.7,663.3,2.4,7.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 17:00:00,29.8,31.1,19.1,52.84,0.0,0,,0,0,,21.4,213.0,1015.3,1.5,10.0,488.1,1.8,5.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 18:00:00,28.9,30.8,20.2,59.46,0.0,0,,0,0,,21.4,223.0,1014.6,0.2,10.0,290.8,1.0,3.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 19:00:00,26.9,28.8,21.1,70.36,0.0,0,,0,0,,17.8,212.0,1014.2,0.0,12.7,101.0,0.4,1.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 20:00:00,24.2,24.2,20.2,78.28,0.0,0,,0,0,,17.5,233.0,1014.6,0.0,10.0,2.9,0.0,0.0,,Clear,clear-day,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 21:00:00,22.1,22.1,20.0,87.65,0.0,0,,0,0,,17.4,230.0,1015.3,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 22:00:00,22.3,22.3,16.6,70.19,0.0,0,,0,0,,10.9,222.0,1015.7,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-20 23:00:00,23.2,23.2,14.0,56.22,0.0,0,,0,0,,17.4,241.0,1015.8,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 00:00:00,23.7,23.7,15.6,60.67,0.0,0,,0,0,,14.1,232.0,1015.8,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 01:00:00,23.9,23.9,14.7,56.48,0.0,0,,0,0,,19.6,246.0,1015.7,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"LPPT,08579099999"
lisboa,2017-08-21 02:00:00,23.2,23.2,18.9,76.89,0.0,0,,0,0,,24.5,242.0,1015.5,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 03:00:00,23.6,23.6,22.1,91.48,0.0,0,,0,0,,18.1,242.0,1015.0,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 04:00:00,23.8,23.8,21.4,86.59,0.0,0,,0,0,,17.6,242.0,1014.6,0.0,12.7,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 05:00:00,21.5,21.5,17.4,77.59,0.0,0,,0,0,,10.7,222.0,1014.7,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 06:00:00,20.5,20.5,17.3,81.76,0.0,0,,0,0,,7.3,196.0,1014.7,0.0,10.0,0.0,0.0,0.0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 07:00:00,20.1,20.1,17.3,84.32,0.0,0,,0,0,,3.8,211.0,1015.2,0.0,12.7,60.6,0.2,1.0,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 08:00:00,21.4,21.4,18.3,82.37,0.0,0,,0,0,,10.4,220.0,1015.5,0.0,10.0,238.7,0.9,2.0,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 09:00:00,23.0,23.0,19.3,79.63,0.0,0,,0,0,,4.5,193.0,1015.9,0.0,10.0,437.5,1.6,4.0,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 10:00:00,26.1,26.1,21.8,77.4,0.0,0,,0,0,,14.9,223.0,1016.2,0.0,10.3,619.3,2.2,6.0,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 11:00:00,27.1,29.4,22.0,73.85,0.0,0,,0,0,,21.4,221.0,1016.6,0.0,10.0,764.0,2.8,8.0,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 12:00:00,28.5,34.9,26.3,87.73,0.0,0,,0,0,,21.0,240.0,1016.4,0.0,10.0,858.5,3.1,9.0,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 13:00:00,28.7,32.1,22.7,70.13,0.0,0,,0,0,,21.0,231.0,1016.3,0.0,10.3,893.8,3.2,9.0,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
lisboa,2017-08-21 14:00:00,29.6,33.6,23.1,68.42,0.0,0,,0,0,,21.1,232.0,1015.8,0.0,10.0,869.8,3.1,9.0,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
